,eo_code,be_code,head_type,be_description,eo_class_code,eo_class_description,eo_model_name,eo_category_spec,eo_model_id,eo_description,operation_start_date,expected_operation_period_years,operation_finish_date_calc,sap_planned_finish_operation_date,operation_finish_date_sap_upd,sap_system_status,sap_user_status,be_eo_data_row_no,operation_finish_date_iteration_0,operation_finish_date_iteration_1,operation_finish_date_iteration_2,operation_status,conservation_start_date
84,100000073790,1200.0,head,"АО ""Полюс Вернинское""",E05_02,Бульдозеры гусеничные,Бульдозер D9R,Бульдозеры гусеничные,31.0,Бульдозер D9R №1408,2023-01-01,12,2035-01-01 00:00:00,,2035-01-01 00:00:00,УСТН,ВЗКП,,,,,,
85,100000081625,1200.0,head,"АО ""Полюс Вернинское""",E05_02,Бульдозеры гусеничные,Бульдозер D9R,Бульдозеры гусеничные,31.0,Бульдозер D9R №1409,2023-01-01,12,2035-01-01 00:00:00,,2035-01-01 00:00:00,УСТН,ВЗКП,,,,,,
86,100000081627,1200.0,head,"АО ""Полюс Вернинское""",E05_02,Бульдозеры гусеничные,Бульдозер D155A-5,Бульдозеры гусеничные,21.0,Бульдозер D155A-5 №1411,2023-01-01,12,2035-01-01 00:00:00,2032-01-01,2032-01-01 00:00:00,УСТН,ВЗКП,,,,,,
87,100000068224,1200.0,head,"АО ""Полюс Вернинское""",E05_02,Бульдозеры гусеничные,Бульдозер D155A-5,Бульдозеры гусеничные,21.0,Бульдозер D155A-5 №1410,2021-01-01,12,2033-01-01 00:00:00,,2033-01-01 00:00:00,УСТН,,,,,,,
88,100000068223,1200.0,head,"АО ""Полюс Вернинское""",E05_02,Бульдозеры гусеничные,Бульдозер D375А-6,Бульдозеры гусеничные,23.0,Бульдозер D375А-6 №1415,2021-01-01,12,2033-01-01 00:00:00,,2033-01-01 00:00:00,УСТН,,,,,,,
89,100000024139,1200.0,head,"АО ""Полюс Вернинское""",E17_11,Погрузчики фронтальные,Машина многоцел МКСМ,Погрузчики фронтальные,38.0,Машина многоцел МКСМ-1200А-1 №2619,2020-09-01,12,2032-09-01 00:00:00,2027-09-01,2027-09-01 00:00:00,УСТН,,,,,,,
90,100000084430,1400.0,head,"АО ""Полюс Магадан""",E06_01,Автогрейдеры,Автогрейдер 24M,Автогрейдеры,5.0,Автогрейдер 24M №1,2018-06-30,12,2030-06-30 00:00:00,2026-06-30,2026-06-30 00:00:00,УСТН,СИНХ,,,,,,
91,100000084432,1400.0,head,"АО ""Полюс Магадан""",E06_01,Автогрейдеры,Автогрейдер GD825A-2,Автогрейдеры,9.0,Автогрейдер GD825A-2 №1,2020-12-28,12,2032-12-28 00:00:00,2028-12-31,2028-12-31 00:00:00,УСТН,СИНХ,,,,,,
92,100000084431,1400.0,head,"АО ""Полюс Магадан""",E06_01,Автогрейдеры,Автогрейдер 24M,Автогрейдеры,5.0,Автогрейдер 24M №2,2018-10-31,12,2030-10-31 00:00:00,2026-10-31,2026-10-31 00:00:00,УСТН,СИНХ,,,,,,
93,100000084488,1400.0,head,"АО ""Полюс Магадан""",E06_01,Автогрейдеры,Автогрейдер 16M,Автогрейдеры,3.0,Автогрейдер Komatsu GD825A-2 №2,2022-07-01,12,2034-07-01 00:00:00,2031-09-21,2031-09-21 00:00:00,МТКУ УСТН,НПВЭ,,,,,,
94,100000084823,1400.0,head,"АО ""Полюс Магадан""",E06_01,Автогрейдеры,Автогрейдер 16M,Автогрейдеры,3.0,Автогрейдер Komatsu GD825A-2 №3,2022-07-01,12,2034-07-01 00:00:00,2031-09-21,2031-09-21 00:00:00,МТКУ УСТН,НПВЭ,,,,,,
95,100000084473,1400.0,head,"АО ""Полюс Магадан""",E17_11,Погрузчики фронтальные,Погрузчик фронтальный 966H,Погрузчики фронтальные,39.0,Погрузчик фронтальный 966H №1,2013-03-31,12,2025-03-31 00:00:00,2032-09-21,2032-09-21 00:00:00,УСТН,,,,,,,
96,100000084454,1400.0,head,"АО ""Полюс Магадан""",E02_03,Станки буровые ударно-вращательного бур.,Станок буровой DML HP 1450,Буровые станки,138.0,Станок буровой DML HP 1450 №1,2012-11-30,8,2020-11-30 00:00:00,2024-12-31,2024-12-31 00:00:00,УСТН,СИНХ,,,,,,
97,100000084459,1400.0,head,"АО ""Полюс Магадан""",E02_03,Станки буровые ударно-вращательного бур.,Станок буровой DML HP 1450,Буровые станки,138.0,Станок буровой DML HP 1450 №10,2018-08-01,8,2026-08-01 00:00:00,2023-12-31,2023-12-31 00:00:00,УСТН,СИНХ,,,,,,
98,100000084460,1400.0,head,"АО ""Полюс Магадан""",E02_03,Станки буровые ударно-вращательного бур.,Станок буровой DML HP 1450,Буровые станки,138.0,Станок буровой DML HP 1450 №13,2018-08-01,8,2026-08-01 00:00:00,2026-07-31,2026-07-31 00:00:00,УСТН,СИНХ,,,,,,
99,100000084490,1400.0,head,"АО ""Полюс Магадан""",E02_03,Станки буровые ударно-вращательного бур.,Станок буровой DML HP 1450,Буровые станки,138.0,Станок буровой DML HP 1450 №14,2022-09-01,8,2030-09-01 00:00:00,2030-08-31,2030-08-31 00:00:00,УСТН,НПВЭ,,,,,,
100,100000084491,1400.0,head,"АО ""Полюс Магадан""",E02_03,Станки буровые ударно-вращательного бур.,Станок буровой DML HP 1450,Буровые станки,138.0,Станок буровой DML HP 1450 №15,2022-10-01,8,2030-10-01 00:00:00,2030-09-30,2030-09-30 00:00:00,УСТН,НПВЭ,,,,,,
101,100000084456,1400.0,head,"АО ""Полюс Магадан""",E02_03,Станки буровые ударно-вращательного бур.,Станок буровой DML HP 1450,Буровые станки,138.0,Станок буровой DML HP 1450 №3,2013-02-28,8,2021-02-28 00:00:00,2024-12-31,2024-12-31 00:00:00,УСТН,СИНХ,,,,,,
102,100000084457,1400.0,head,"АО ""Полюс Магадан""",E02_03,Станки буровые ударно-вращательного бур.,Станок буровой DML HP 1450,Буровые станки,138.0,Станок буровой DML HP 1450 №4,2013-06-30,8,2021-06-30 00:00:00,2024-12-31,2024-12-31 00:00:00,УСТН,КОНС СИНХ,,,,,,
103,100000084458,1400.0,head,"АО ""Полюс Магадан""",E02_03,Станки буровые ударно-вращательного бур.,Станок буровой DML HP 1450,Буровые станки,138.0,Станок буровой DML HP 1450 №6,2013-06-30,8,2021-06-30 00:00:00,2024-12-31,2024-12-31 00:00:00,УСТН,СИНХ,,,,,,
104,100000084441,1400.0,head,"АО ""Полюс Магадан""",E17_11,Погрузчики фронтальные,Погрузчик фронтальный WA200-5,Погрузчики фронтальные,46.0,Погрузчик фронтальный WA200-5 №1,2017-06-26,12,2029-06-26 00:00:00,2031-09-21,2031-09-21 00:00:00,УСТН,СИНХ,,,,,,
105,100000090003,1400.0,head,"АО ""Полюс Магадан""",E02_03,Станки буровые ударно-вращательного бур.,Станки буровые SmartROC D65,Буровые станки,82.0,Станок буровой SmartROC D65SF №7,2022-08-01,8,2030-08-01 00:00:00,2030-07-31,2030-07-31 00:00:00,УСТН,НПВЭ,,,,,,
106,100000090004,1400.0,head,"АО ""Полюс Магадан""",E02_03,Станки буровые ударно-вращательного бур.,Станки буровые SmartROC D65,Буровые станки,82.0,Станок буровой SmartROC D65SF №8,2022-08-01,8,2030-08-01 00:00:00,2030-07-31,2030-07-31 00:00:00,УСТН,НПВЭ,,,,,,
107,100000090005,1400.0,head,"АО ""Полюс Магадан""",E02_03,Станки буровые ударно-вращательного бур.,Станки буровые SmartROC D65,Буровые станки,82.0,Станок буровой SmartROC D65SF №9,2022-08-01,8,2030-08-01 00:00:00,2030-07-31,2030-07-31 00:00:00,УСТН,НПВЭ,,,,,,
108,100000084449,1400.0,head,"АО ""Полюс Магадан""",E02_03,Станки буровые ударно-вращательного бур.,Станок буровой FlexiROC D66,Буровые станки,87.0,Станок буровой FlexiROC D65-10LF №1,2012-11-18,8,2020-11-18 00:00:00,2023-12-31,2023-12-31 00:00:00,УСТН,СИНХ,,,,,,
109,100000084450,1400.0,head,"АО ""Полюс Магадан""",E02_03,Станки буровые ударно-вращательного бур.,Станок буровой FlexiROC D69,Буровые станки,90.0,Станок буровой FlexiROC D65-10LF №2,2012-11-25,8,2020-11-25 00:00:00,2024-12-31,2024-12-31 00:00:00,УСТН,СИНХ,,,,,,
110,100000084451,1400.0,head,"АО ""Полюс Магадан""",E02_03,Станки буровые ударно-вращательного бур.,Станок буровой FlexiROC D70,Буровые станки,91.0,Станок буровой FlexiROC D65-10LF №3,2012-12-31,8,2020-12-31 00:00:00,2024-12-31,2024-12-31 00:00:00,УСТН,СИНХ,,,,,,
111,100000084452,1400.0,head,"АО ""Полюс Магадан""",E02_03,Станки буровые ударно-вращательного бур.,Станок буровой FlexiROC D71,Буровые станки,92.0,Станок буровой FlexiROC D65-10LF №4,2013-02-28,8,2021-02-28 00:00:00,2031-09-21,2031-09-21 00:00:00,МТКУ УСТН,КОНС,,,,,,
112,100000084453,1400.0,head,"АО ""Полюс Магадан""",E02_03,Станки буровые ударно-вращательного бур.,Станок буровой FlexiROC D72,Буровые станки,93.0,Станок буровой FlexiROC D65-10LF №6,2013-06-01,8,2021-06-01 00:00:00,2024-12-31,2024-12-31 00:00:00,УСТН,СИНХ,,,,,,
113,100000084416,1400.0,head,"АО ""Полюс Магадан""",E05_02,Бульдозеры гусеничные,Бульдозер гусеничный D375A-5D,Бульдозеры гусеничные,12.0,Бульдозер гусеничный D375A-5D №1,2012-03-31,12,2024-03-31 00:00:00,2025-03-30,2025-03-30 00:00:00,УСТН,СИНХ,,,,,,
114,100000084427,1400.0,head,"АО ""Полюс Магадан""",E05_02,Бульдозеры гусеничные,Бульдозер гусеничный D65PX,Бульдозеры гусеничные,14.0,Бульдозер гусеничный D65PX-16 №1,2017-12-11,12,2029-12-11 00:00:00,2031-09-21,2031-09-21 00:00:00,УСТН,,,,,,,
115,100000084428,1400.0,head,"АО ""Полюс Магадан""",E05_02,Бульдозеры гусеничные,Бульдозер гусеничный D6R,Бульдозеры гусеничные,15.0,Бульдозер гусеничный D6R2 №1,2017-12-20,12,2029-12-20 00:00:00,2031-09-21,2031-09-21 00:00:00,УСТН,СИНХ,,,,,,
116,100000084429,1400.0,head,"АО ""Полюс Магадан""",E05_01,Бульдозеры колесные,Бульдозер колесный WD600-6,Бульдозеры колесные,18.0,Бульдозер колесный WD600-6 №1,2017-08-25,12,2029-08-25 00:00:00,2031-09-21,2031-09-21 00:00:00,УСТН,СИНХ,,,,,,
117,100000084425,1400.0,head,"АО ""Полюс Магадан""",E05_02,Бульдозеры гусеничные,Бульдозер гусеничный D375A-6,Бульдозеры гусеничные,13.0,Бульдозер гусеничный D375A-6 №14,2021-01-16,12,2033-01-16 00:00:00,2029-01-31,2029-01-31 00:00:00,УСТН,СИНХ,,,,,,
118,100000084424,1400.0,head,"АО ""Полюс Магадан""",E05_02,Бульдозеры гусеничные,Бульдозер гусеничный D375A-6,Бульдозеры гусеничные,13.0,Бульдозер гусеничный D375A-6 №15,2021-01-16,12,2033-01-16 00:00:00,2029-01-31,2029-01-31 00:00:00,УСТН,СИНХ,,,,,,
119,100000084489,1400.0,head,"АО ""Полюс Магадан""",E05_02,Бульдозеры гусеничные,Бульдозер гусеничный D375A-6,Бульдозеры гусеничные,13.0,Бульдозер гусеничный D375A-6 №16,2022-04-01,12,2034-04-01 00:00:00,2030-07-31,2030-07-31 00:00:00,УСТН,,,,,,,
120,100000084417,1400.0,head,"АО ""Полюс Магадан""",E05_02,Бульдозеры гусеничные,Бульдозер гусеничный D375A-5D,Бульдозеры гусеничные,12.0,Бульдозер гусеничный D375A-5D №2,2012-03-31,12,2024-03-31 00:00:00,2025-03-30,2025-03-30 00:00:00,УСТН,СИНХ,,,,,,
121,100000084509,1400.0,head,"АО ""Полюс Магадан""",E05_01,Бульдозеры колесные,Бульдозер колесный WD600-6,Бульдозеры колесные,18.0,Бульдозер колесный WD600-6 №2,2022-04-01,12,2034-04-01 00:00:00,2031-09-21,2031-09-21 00:00:00,УСТН,,,,,,,
122,100000084418,1400.0,head,"АО ""Полюс Магадан""",E05_02,Бульдозеры гусеничные,Бульдозер гусеничный D375A-5D,Бульдозеры гусеничные,12.0,Бульдозер гусеничный D375A-5D №3,2012-03-31,12,2024-03-31 00:00:00,2025-03-30,2025-03-30 00:00:00,УСТН,СИНХ,,,,,,
123,100000084419,1400.0,head,"АО ""Полюс Магадан""",E05_02,Бульдозеры гусеничные,Бульдозер гусеничный D375A-5D,Бульдозеры гусеничные,12.0,Бульдозер гусеничный D375A-5D №4,2012-08-31,12,2024-08-31 00:00:00,2025-03-30,2025-03-30 00:00:00,УСТН,СИНХ,,,,,,
124,100000084426,1400.0,head,"АО ""Полюс Магадан""",E05_02,Бульдозеры гусеничные,Бульдозер гусеничный D275A-5D,Бульдозеры гусеничные,11.0,Бульдозер гусеничный D275A-5D №6,2012-08-31,12,2024-08-31 00:00:00,2025-08-31,2025-08-31 00:00:00,УСТН,СИНХ,,,,,,
125,100000084420,1400.0,head,"АО ""Полюс Магадан""",E05_02,Бульдозеры гусеничные,Бульдозер гусеничный D375A-5D,Бульдозеры гусеничные,12.0,Бульдозер гусеничный D375A-5D №6,2012-08-31,12,2024-08-31 00:00:00,2025-03-30,2025-03-30 00:00:00,УСТН,СИНХ,,,,,,
126,100000084421,1400.0,head,"АО ""Полюс Магадан""",E05_02,Бульдозеры гусеничные,Бульдозер гусеничный D375A-5D,Бульдозеры гусеничные,12.0,Бульдозер гусеничный D375A-5D №7,2012-08-31,12,2024-08-31 00:00:00,2025-08-31,2025-08-31 00:00:00,УСТН,СИНХ,,,,,,
127,100000089945,1400.0,head,"АО ""Полюс Магадан""",E05_02,Бульдозеры гусеничные,Бульдозер гусеничный D275A-5D,Бульдозеры гусеничные,11.0,Бульдозер гусеничный D275A-5D №7,2022-05-01,12,2034-05-01 00:00:00,2032-07-31,2032-07-31 00:00:00,УСТН,НПВЭ,,,,,,
128,100000084422,1400.0,head,"АО ""Полюс Магадан""",E05_02,Бульдозеры гусеничные,Бульдозер гусеничный D375A-5D,Бульдозеры гусеничные,12.0,Бульдозер гусеничный D375A-5D №8,2012-08-31,12,2024-08-31 00:00:00,2025-08-31,2025-08-31 00:00:00,УСТН,СИНХ,,,,,,
