,eo_code,be_code,be_description,eo_class_code,eo_class_description,eo_model_id,eo_model_name,eo_category_spec,eo_description,operation_status_rus,sap_user_status,sap_system_status,operation_start_date,expected_operation_period_years,operation_finish_date_calc,sap_planned_finish_operation_date,operation_finish_date_sap_upd,operation_finish_date_update_iteration,operation_finish_date,iteration_name,year,in_operation,add_new
31,100000068228,1200.0,"АО ""Полюс Вернинское""",E01_01,Самосвалы карьерные,62.0,Самосвалы БелАЗ-7547,Автосамосвалы в классе 40-85тонн,Самосвал карьерный БЕЛАЗ-7547 №2442,,,УСТН,2021-02-01,12,2033-02-01 00:00:00,,2033-02-01 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,1,0
32,100000068229,1200.0,"АО ""Полюс Вернинское""",E01_01,Самосвалы карьерные,62.0,Самосвалы БелАЗ-7547,Автосамосвалы в классе 40-85тонн,Самосвал карьерный БЕЛАЗ-7547 №2443,,,УСТН,2021-01-01,12,2033-01-01 00:00:00,,2033-01-01 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,1,0
33,100000068230,1200.0,"АО ""Полюс Вернинское""",E01_01,Самосвалы карьерные,62.0,Самосвалы БелАЗ-7547,Автосамосвалы в классе 40-85тонн,Самосвал карьерный БЕЛАЗ-7547 №2444,,,УСТН,2021-01-01,12,2033-01-01 00:00:00,,2033-01-01 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,1,0
34,100000068231,1200.0,"АО ""Полюс Вернинское""",E01_01,Самосвалы карьерные,62.0,Самосвалы БелАЗ-7547,Автосамосвалы в классе 40-85тонн,Самосвал карьерный БЕЛАЗ-7547 №2445,,,УСТН,2021-01-01,12,2033-01-01 00:00:00,,2033-01-01 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,1,0
35,100000068232,1200.0,"АО ""Полюс Вернинское""",E01_01,Самосвалы карьерные,62.0,Самосвалы БелАЗ-7547,Автосамосвалы в классе 40-85тонн,Самосвал карьерный БЕЛАЗ-7547 №2446,,,УСТН,2021-02-01,12,2033-02-01 00:00:00,,2033-02-01 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,1,0
36,100000009138,1200.0,"АО ""Полюс Вернинское""",E03_01,Экскаваторы гидравлические,107.0,Экскаватор гидравл. PC2000-8,Гидравлические экскаваторы с объемом ковша 11-12 м3,Экскаватор гидравл. PC2000-8 №1203,,,УСТН,2013-02-28,12,2025-02-28 00:00:00,2024-07-01,2024-07-01 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,1,0
37,100000009136,1200.0,"АО ""Полюс Вернинское""",E03_02,Экскаваторы электрические,117.0,Экскаваторы ЭКГ-10,Канатные экскаваторы с объемом ковша 5-35 м3,Экскаватор электрический ЭКГ-10 №1207,,,УСТН,2007-10-30,12,2019-10-30 00:00:00,2024-07-01,2024-07-01 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,1,0
38,100000009137,1200.0,"АО ""Полюс Вернинское""",E03_02,Экскаваторы электрические,117.0,Экскаваторы ЭКГ-10,Канатные экскаваторы с объемом ковша 5-35 м3,Экскаватор электрический ЭКГ-10 №1208,,,УСТН,2007-08-30,12,2019-08-30 00:00:00,2024-08-30,2024-08-30 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,1,0
39,100000007087,1200.0,"АО ""Полюс Вернинское""",E03_02,Экскаваторы электрические,125.0,Экскаваторы WK-20,Канатные экскаваторы с объемом ковша 18-35 м3,Экскаватор электрический WK-20 №1220,,,УСТН,2019-06-30,12,2031-06-30 00:00:00,2026-06-30,2026-06-30 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,1,0
40,100000068233,1200.0,"АО ""Полюс Вернинское""",E03_01,Экскаваторы гидравлические,114.0,Экскаватор PC1250-8,Гидравлические экскаваторы с объемом ковша 6-7 м3,Экскаватор PC1250-8 №1204,,,УСТН,2021-01-01,12,2033-01-01 00:00:00,,2033-01-01 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,1,0
41,100000009147,1200.0,"АО ""Полюс Вернинское""",E17_11,Погрузчики фронтальные,41.0,Погрузчик фронтальный 992K,Погрузчики фронтальные,Погрузчик фронтальный 992K №1304,,,УСТН,2012-07-30,12,2024-07-30 00:00:00,2024-07-01,2024-07-01 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,1,0
42,100000008675,1200.0,"АО ""Полюс Вернинское""",E03_01,Экскаваторы гидравлические,109.0,Экскаватор гидравл. PC400-7,Гидравлические экскаваторы с объемом ковша 1-5 м3,Экскаватор гидравл. PC400-7 №1201,,,УСТН,2013-04-26,12,2025-04-26 00:00:00,2024-04-26,2024-04-26 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,1,0
43,100000008676,1200.0,"АО ""Полюс Вернинское""",E03_01,Экскаваторы гидравлические,109.0,Экскаватор гидравл. PC400-7,Гидравлические экскаваторы с объемом ковша 1-5 м3,Экскаватор гидравл. PC400-7 №1202,,,УСТН,2013-04-26,12,2025-04-26 00:00:00,2024-04-26,2024-04-26 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,1,0
44,100000006414,1200.0,"АО ""Полюс Вернинское""",E03_01,Экскаваторы гидравлические,111.0,Экскаватор гидравл. PC400LC-7,Гидравлические экскаваторы с объемом ковша 1-5 м3,Экскаватор гидравл. PC400LC-7 №1210,,,УСТН,2019-03-22,12,2031-03-22 00:00:00,2026-03-22,2026-03-22 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,1,0
45,100000008677,1200.0,"АО ""Полюс Вернинское""",E03_01,Экскаваторы гидравлические,109.0,Экскаватор гидравл. PC400-7,Гидравлические экскаваторы с объемом ковша 1-5 м3,Экскаватор гидравл. PC400-7 №1211,,,УСТН,2014-05-01,12,2026-05-01 00:00:00,2024-05-01,2024-05-01 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,1,0
46,100000008678,1200.0,"АО ""Полюс Вернинское""",E03_01,Экскаваторы гидравлические,115.0,Экскаватор PC400-7,Гидравлические экскаваторы с объемом ковша 1-5 м3,Экскаватор PC400-7 №1213,,,МТКУ УСТН,2014-07-01,12,2026-07-01 00:00:00,2022-07-01,2022-07-01 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,0,0
47,100000008679,1200.0,"АО ""Полюс Вернинское""",E03_01,Экскаваторы гидравлические,108.0,Экскаватор гидравл. PC220-8,Гидравлические экскаваторы с объемом ковша 1-5 м3,Экскаватор гидравл. PC220-8 №1214,,,УСТН,2015-09-12,12,2027-09-12 00:00:00,2024-09-12,2024-09-12 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,1,0
48,100000022894,1200.0,"АО ""Полюс Вернинское""",E03_01,Экскаваторы гидравлические,111.0,Экскаватор гидравл. PC400LC-7,Гидравлические экскаваторы с объемом ковша 1-5 м3,Экскаватор гидравл. PC400LC-7 №1209,,,УСТН,2020-08-01,12,2032-08-01 00:00:00,2027-08-01,2027-08-01 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,1,0
49,100000073791,1200.0,"АО ""Полюс Вернинское""",E03_01,Экскаваторы гидравлические,109.0,Экскаватор гидравл. PC400-7,Гидравлические экскаваторы с объемом ковша 1-5 м3,Экскаватор гидравл. PC400-7 №1215,,ВЗКП,УСТН,2023-01-01,12,2035-01-01 00:00:00,2029-10-01,2029-10-01 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,0,0
50,100000008680,1200.0,"АО ""Полюс Вернинское""",E17_11,Погрузчики фронтальные,39.0,Погрузчик фронтальный 966H,Погрузчики фронтальные,Погрузчик фронтальный 966H №TAL02169,,,УСТН,2012-10-31,12,2024-10-31 00:00:00,2024-10-31,2024-10-31 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,1,0
51,100000008681,1200.0,"АО ""Полюс Вернинское""",E17_11,Погрузчики фронтальные,39.0,Погрузчик фронтальный 966H,Погрузчики фронтальные,Погрузчик фронтальный 966H №TAL02749,,,УСТН,2013-08-25,12,2025-08-25 00:00:00,2024-08-25,2024-08-25 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,1,0
52,100000008682,1200.0,"АО ""Полюс Вернинское""",E17_11,Погрузчики фронтальные,40.0,Погрузчик фронтальный 980H,Погрузчики фронтальные,Погрузчик фронтальный 980H №1303,,,УСТН,2009-02-03,12,2021-02-03 00:00:00,2024-02-03,2024-02-03 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,1,0
53,100000008683,1200.0,"АО ""Полюс Вернинское""",E17_11,Погрузчики фронтальные,49.0,Погрузчик фронтальный WA500-3,Погрузчики фронтальные,Погрузчик фронтальный WA500-3 №1308,,,УСТН,2014-04-30,12,2026-04-30 00:00:00,2024-12-31,2024-12-31 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,1,0
54,100000008684,1200.0,"АО ""Полюс Вернинское""",E17_11,Погрузчики фронтальные,49.0,Погрузчик фронтальный WA500-3,Погрузчики фронтальные,Погрузчик фронтальный WA500-3 №1309,,,УСТН,2014-04-30,12,2026-04-30 00:00:00,2023-12-31,2023-12-31 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,1,0
55,100000008685,1200.0,"АО ""Полюс Вернинское""",E17_11,Погрузчики фронтальные,49.0,Погрузчик фронтальный WA500-3,Погрузчики фронтальные,Погрузчик фронтальный WA500-3 №1310,,,УСТН,2014-05-28,12,2026-05-28 00:00:00,2023-12-31,2023-12-31 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,1,0
56,100000008686,1200.0,"АО ""Полюс Вернинское""",E17_11,Погрузчики фронтальные,49.0,Погрузчик фронтальный WA500-3,Погрузчики фронтальные,Погрузчик фронтальный WA500-3 №1311,,КОНС,МТКУ УСТН,2014-07-02,12,2026-07-02 00:00:00,2022-01-01,2022-01-01 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,0,0
57,100000008687,1200.0,"АО ""Полюс Вернинское""",E17_11,Погрузчики фронтальные,49.0,Погрузчик фронтальный WA500-3,Погрузчики фронтальные,Погрузчик фронтальный WA500-3 №1312,,,МТКУ УСТН,2014-09-20,12,2026-09-20 00:00:00,2023-12-31,2023-12-31 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,0,0
58,100000079663,1200.0,"АО ""Полюс Вернинское""",E17_11,Погрузчики фронтальные,50.0,Погрузчик фронтальный WA500-6,Погрузчики фронтальные,Погрузчик фронтальный WA500-6 №1313,,,УСТН,2021-10-30,12,2033-10-30 00:00:00,,2033-10-30 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,1,0
59,100000068226,1200.0,"АО ""Полюс Вернинское""",E17_11,Погрузчики фронтальные,52.0,Погрузчик фронтальный WA600-6,Погрузчики фронтальные,Погрузчик фронтальный WA600-6 №1305,,,УСТН,2021-01-01,12,2033-01-01 00:00:00,,2033-01-01 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,1,0
60,100000099881,1200.0,"АО ""Полюс Вернинское""",E17_11,Погрузчики фронтальные,52.0,Погрузчик фронтальный WA600-6,Погрузчики фронтальные,Погрузчик WA600-6 №1306,,,УСТН,2022-05-10,12,2034-05-10 00:00:00,2029-05-10,2029-05-10 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,1,1
61,100000009130,1200.0,"АО ""Полюс Вернинское""",E02_01,Станки буровые вращ. бур. шарошками,76.0,Станки буровые СБШ-250,Буровые станки,Станок буровой СБШ-250МН-32 №1101,,,УСТН,2008-09-25,8,2016-09-25 00:00:00,2024-07-01,2024-07-01 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,1,0
62,100000009131,1200.0,"АО ""Полюс Вернинское""",E02_01,Станки буровые вращ. бур. шарошками,76.0,Станки буровые СБШ-250,Буровые станки,Станок буровой СБШ-250МН-32 №1103,,,УСТН,2008-12-29,8,2016-12-29 00:00:00,2024-07-01,2024-07-01 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,1,0
63,100000009132,1200.0,"АО ""Полюс Вернинское""",E02_03,Станки буровые ударно-вращательного бур.,83.0,Станок буровой CM785D,Буровые станки,Станок буровой CM785D №1104,,,МТКУ УСТН,2008-09-09,8,2016-09-09 00:00:00,2023-09-25,2023-09-25 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,0,0
64,100000009133,1200.0,"АО ""Полюс Вернинское""",E02_01,Станки буровые вращ. бур. шарошками,84.0,Станок буровой DM 45LP,Буровые станки,Станок буровой DM 45LP №1105,,,УСТН,2007-12-30,8,2015-12-30 00:00:00,2023-12-31,2023-12-31 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,1,0
65,100000009134,1200.0,"АО ""Полюс Вернинское""",E02_01,Станки буровые вращ. бур. шарошками,138.0,Станок буровой DML HP 1450,Буровые станки,Станок буровой DML HP 1450 №1106,,,УСТН,2013-12-10,8,2021-12-10 00:00:00,2023-12-31,2023-12-31 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,1,0
66,100000009135,1200.0,"АО ""Полюс Вернинское""",E02_01,Станки буровые вращ. бур. шарошками,138.0,Станок буровой DML HP 1450,Буровые станки,Станок буровой DML HP 1450 №1107,,,УСТН,2013-12-10,8,2021-12-10 00:00:00,2023-12-10,2023-12-10 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,1,0
67,100000007096,1200.0,"АО ""Полюс Вернинское""",E02_01,Станки буровые вращ. бур. шарошками,81.0,Станки буровые ROC D65,Буровые станки,Станок буровой SmartROC D65-10LF №1108,,,УСТН,2019-05-31,8,2027-05-31 00:00:00,2029-05-31,2029-05-31 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,1,0
68,100000021717,1200.0,"АО ""Полюс Вернинское""",E02_01,Станки буровые вращ. бур. шарошками,76.0,Станки буровые СБШ-250,Буровые станки,Станок буровой СБШ-250 № 1109,,,УСТН,2020-08-01,8,2028-08-01 00:00:00,2035-08-01,2035-08-01 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,1,0
69,100000022742,1200.0,"АО ""Полюс Вернинское""",E02_01,Станки буровые вращ. бур. шарошками,138.0,Станок буровой DML HP 1450,Буровые станки,Станок буровой DML HP 1450 №1110,,,УСТН,2021-07-02,8,2029-07-02 00:00:00,2028-07-01,2028-07-01 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,1,0
70,100000079022,1200.0,"АО ""Полюс Вернинское""",E02_01,Станки буровые вращ. бур. шарошками,88.0,Станок буровой FlexiROC D67,Буровые станки,Станок буровой FlexiROC D6510LF №1111,,НПВЭ,УСТН,2022-03-01,8,2030-03-01 00:00:00,,2030-03-01 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,1,1
71,100000079023,1200.0,"АО ""Полюс Вернинское""",E02_01,Станки буровые вращ. бур. шарошками,89.0,Станок буровой FlexiROC D68,Буровые станки,Станок буровой FlexiROC D6510LF №1112,,НПВЭ,УСТН,2022-03-01,8,2030-03-01 00:00:00,,2030-03-01 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,1,1
72,100000079024,1200.0,"АО ""Полюс Вернинское""",E02_01,Станки буровые вращ. бур. шарошками,86.0,Станок буровой FlexiROC D65,Буровые станки,Станок буровой FlexiROC D65 LF №1113,,НПВЭ,УСТН,2022-03-01,8,2030-03-01 00:00:00,,2030-03-01 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,1,1
73,100000099446,1200.0,"АО ""Полюс Вернинское""",E02_01,Станки буровые вращ. бур. шарошками,132.0,Станок буровой БС Барс,Буровые станки,Станок буровой БС Барс №1120,,ВЗКП,УСТН,2022-06-01,8,2030-06-01 00:00:00,2029-05-01,2029-05-01 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,1,1
74,100000009139,1200.0,"АО ""Полюс Вернинское""",E05_02,Бульдозеры гусеничные,31.0,Бульдозер D9R,Бульдозеры гусеничные,Бульдозер D9R №1401,,,УСТН,2007-05-30,12,2019-05-30 00:00:00,2024-12-31,2024-12-31 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,1,0
75,100000009140,1200.0,"АО ""Полюс Вернинское""",E05_02,Бульдозеры гусеничные,31.0,Бульдозер D9R,Бульдозеры гусеничные,Бульдозер D9R №1402,,,УСТН,2021-09-10,12,2033-09-10 00:00:00,2023-12-31,2023-12-31 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,1,0
76,100000009141,1200.0,"АО ""Полюс Вернинское""",E05_02,Бульдозеры гусеничные,31.0,Бульдозер D9R,Бульдозеры гусеничные,Бульдозер D9R №1403,,,УСТН,2012-05-30,12,2024-05-30 00:00:00,2023-12-31,2023-12-31 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,1,0
77,100000009142,1200.0,"АО ""Полюс Вернинское""",E05_02,Бульдозеры гусеничные,31.0,Бульдозер D9R,Бульдозеры гусеничные,Бульдозер D9R №1404,,,УСТН,2013-06-29,12,2025-06-29 00:00:00,2024-06-29,2024-06-29 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,1,0
78,100000009143,1200.0,"АО ""Полюс Вернинское""",E05_02,Бульдозеры гусеничные,28.0,Бульдозер D6R,Бульдозеры гусеничные,Бульдозер D6R №1405,,,УСТН,2013-04-29,12,2025-04-29 00:00:00,2024-04-29,2024-04-29 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,1,0
79,100000009144,1200.0,"АО ""Полюс Вернинское""",E05_02,Бульдозеры гусеничные,21.0,Бульдозер D155A-5,Бульдозеры гусеничные,Бульдозер D155A-5 №1412,,,УСТН,2014-06-01,12,2026-06-01 00:00:00,2024-06-01,2024-06-01 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,1,0
80,100000009145,1200.0,"АО ""Полюс Вернинское""",E05_02,Бульдозеры гусеничные,24.0,Бульдозер D375A-5,Бульдозеры гусеничные,Бульдозер D375A-5 №1413,,,УСТН,2014-07-02,12,2026-07-02 00:00:00,2024-07-02,2024-07-02 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,1,0
81,100000009146,1200.0,"АО ""Полюс Вернинское""",E05_02,Бульдозеры гусеничные,24.0,Бульдозер D375A-5,Бульдозеры гусеничные,Бульдозер D375A-5 №1414,,,УСТН,2014-06-01,12,2026-06-01 00:00:00,2024-06-01,2024-06-01 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,1,0
82,100000021378,1200.0,"АО ""Полюс Вернинское""",E05_01,Бульдозеры колесные,18.0,Бульдозер колесный WD600-6,Бульдозеры колесные,Бульдозер WD600-6 №1406,,,УСТН,2020-04-01,12,2032-04-01 00:00:00,2027-04-01,2027-04-01 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,1,0
83,100000024786,1200.0,"АО ""Полюс Вернинское""",E05_02,Бульдозеры гусеничные,31.0,Бульдозер D9R,Бульдозеры гусеничные,Бульдозер D9R №1407,,НПВЭ,УСТН,2023-01-01,12,2035-01-01 00:00:00,,2035-01-01 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,0,0
84,100000073790,1200.0,"АО ""Полюс Вернинское""",E05_02,Бульдозеры гусеничные,31.0,Бульдозер D9R,Бульдозеры гусеничные,Бульдозер D9R №1408,,ВЗКП,УСТН,2023-01-01,12,2035-01-01 00:00:00,,2035-01-01 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,0,0
85,100000081625,1200.0,"АО ""Полюс Вернинское""",E05_02,Бульдозеры гусеничные,31.0,Бульдозер D9R,Бульдозеры гусеничные,Бульдозер D9R №1409,,ВЗКП,УСТН,2023-01-01,12,2035-01-01 00:00:00,,2035-01-01 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,0,0
86,100000081627,1200.0,"АО ""Полюс Вернинское""",E05_02,Бульдозеры гусеничные,21.0,Бульдозер D155A-5,Бульдозеры гусеничные,Бульдозер D155A-5 №1411,,ВЗКП,УСТН,2023-01-01,12,2035-01-01 00:00:00,2032-01-01,2032-01-01 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,0,0
87,100000068224,1200.0,"АО ""Полюс Вернинское""",E05_02,Бульдозеры гусеничные,21.0,Бульдозер D155A-5,Бульдозеры гусеничные,Бульдозер D155A-5 №1410,,,УСТН,2021-01-01,12,2033-01-01 00:00:00,,2033-01-01 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,1,0
88,100000068223,1200.0,"АО ""Полюс Вернинское""",E05_02,Бульдозеры гусеничные,23.0,Бульдозер D375А-6,Бульдозеры гусеничные,Бульдозер D375А-6 №1415,,,УСТН,2021-01-01,12,2033-01-01 00:00:00,,2033-01-01 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,1,0
89,100000024139,1200.0,"АО ""Полюс Вернинское""",E17_11,Погрузчики фронтальные,38.0,Машина многоцел МКСМ,Погрузчики фронтальные,Машина многоцел МКСМ-1200А-1 №2619,,,УСТН,2020-09-01,12,2032-09-01 00:00:00,2027-09-01,2027-09-01 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,1,0
90,100000084430,1400.0,"АО ""Полюс Магадан""",E06_01,Автогрейдеры,5.0,Автогрейдер 24M,Автогрейдеры,Автогрейдер 24M №1,,СИНХ,УСТН,2018-06-30,12,2030-06-30 00:00:00,2026-06-30,2026-06-30 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,1,0
91,100000084432,1400.0,"АО ""Полюс Магадан""",E06_01,Автогрейдеры,9.0,Автогрейдер GD825A-2,Автогрейдеры,Автогрейдер GD825A-2 №1,,СИНХ,УСТН,2020-12-28,12,2032-12-28 00:00:00,2028-12-31,2028-12-31 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,1,0
92,100000084431,1400.0,"АО ""Полюс Магадан""",E06_01,Автогрейдеры,5.0,Автогрейдер 24M,Автогрейдеры,Автогрейдер 24M №2,,СИНХ,УСТН,2018-10-31,12,2030-10-31 00:00:00,2026-10-31,2026-10-31 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,1,0
93,100000084488,1400.0,"АО ""Полюс Магадан""",E06_01,Автогрейдеры,3.0,Автогрейдер 16M,Автогрейдеры,Автогрейдер Komatsu GD825A-2 №2,,НПВЭ,МТКУ УСТН,2022-07-01,12,2034-07-01 00:00:00,2031-09-21,2031-09-21 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,0,0
94,100000084823,1400.0,"АО ""Полюс Магадан""",E06_01,Автогрейдеры,3.0,Автогрейдер 16M,Автогрейдеры,Автогрейдер Komatsu GD825A-2 №3,,НПВЭ,МТКУ УСТН,2022-07-01,12,2034-07-01 00:00:00,2031-09-21,2031-09-21 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,0,0
95,100000084473,1400.0,"АО ""Полюс Магадан""",E17_11,Погрузчики фронтальные,39.0,Погрузчик фронтальный 966H,Погрузчики фронтальные,Погрузчик фронтальный 966H №1,,,УСТН,2013-03-31,12,2025-03-31 00:00:00,2032-09-21,2032-09-21 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,1,0
96,100000084454,1400.0,"АО ""Полюс Магадан""",E02_03,Станки буровые ударно-вращательного бур.,138.0,Станок буровой DML HP 1450,Буровые станки,Станок буровой DML HP 1450 №1,,СИНХ,УСТН,2012-11-30,8,2020-11-30 00:00:00,2024-12-31,2024-12-31 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,1,0
97,100000084459,1400.0,"АО ""Полюс Магадан""",E02_03,Станки буровые ударно-вращательного бур.,138.0,Станок буровой DML HP 1450,Буровые станки,Станок буровой DML HP 1450 №10,,СИНХ,УСТН,2018-08-01,8,2026-08-01 00:00:00,2023-12-31,2023-12-31 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,1,0
98,100000084460,1400.0,"АО ""Полюс Магадан""",E02_03,Станки буровые ударно-вращательного бур.,138.0,Станок буровой DML HP 1450,Буровые станки,Станок буровой DML HP 1450 №13,,СИНХ,УСТН,2018-08-01,8,2026-08-01 00:00:00,2026-07-31,2026-07-31 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,1,0
99,100000084490,1400.0,"АО ""Полюс Магадан""",E02_03,Станки буровые ударно-вращательного бур.,138.0,Станок буровой DML HP 1450,Буровые станки,Станок буровой DML HP 1450 №14,,НПВЭ,УСТН,2022-09-01,8,2030-09-01 00:00:00,2030-08-31,2030-08-31 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,1,1
100,100000084491,1400.0,"АО ""Полюс Магадан""",E02_03,Станки буровые ударно-вращательного бур.,138.0,Станок буровой DML HP 1450,Буровые станки,Станок буровой DML HP 1450 №15,,НПВЭ,УСТН,2022-10-01,8,2030-10-01 00:00:00,2030-09-30,2030-09-30 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,1,1
101,100000084456,1400.0,"АО ""Полюс Магадан""",E02_03,Станки буровые ударно-вращательного бур.,138.0,Станок буровой DML HP 1450,Буровые станки,Станок буровой DML HP 1450 №3,,СИНХ,УСТН,2013-02-28,8,2021-02-28 00:00:00,2024-12-31,2024-12-31 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,1,0
102,100000084457,1400.0,"АО ""Полюс Магадан""",E02_03,Станки буровые ударно-вращательного бур.,138.0,Станок буровой DML HP 1450,Буровые станки,Станок буровой DML HP 1450 №4,,КОНС СИНХ,УСТН,2013-06-30,8,2021-06-30 00:00:00,2024-12-31,2024-12-31 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,0,0
103,100000084458,1400.0,"АО ""Полюс Магадан""",E02_03,Станки буровые ударно-вращательного бур.,138.0,Станок буровой DML HP 1450,Буровые станки,Станок буровой DML HP 1450 №6,,СИНХ,УСТН,2013-06-30,8,2021-06-30 00:00:00,2024-12-31,2024-12-31 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,1,0
104,100000084441,1400.0,"АО ""Полюс Магадан""",E17_11,Погрузчики фронтальные,46.0,Погрузчик фронтальный WA200-5,Погрузчики фронтальные,Погрузчик фронтальный WA200-5 №1,,СИНХ,УСТН,2017-06-26,12,2029-06-26 00:00:00,2031-09-21,2031-09-21 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,1,0
105,100000090003,1400.0,"АО ""Полюс Магадан""",E02_03,Станки буровые ударно-вращательного бур.,82.0,Станки буровые SmartROC D65,Буровые станки,Станок буровой SmartROC D65SF №7,,НПВЭ,УСТН,2022-08-01,8,2030-08-01 00:00:00,2030-07-31,2030-07-31 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,1,1
106,100000090004,1400.0,"АО ""Полюс Магадан""",E02_03,Станки буровые ударно-вращательного бур.,82.0,Станки буровые SmartROC D65,Буровые станки,Станок буровой SmartROC D65SF №8,,НПВЭ,УСТН,2022-08-01,8,2030-08-01 00:00:00,2030-07-31,2030-07-31 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,1,1
